run_id,trainer_type,dataset,model,L,bond_dim,ridge,init_strength,reduction_factor,seed,success,singular,oom_error,val_quality,train_quality,best_epoch,output_path,timestamp
ntn_mushrooms_TNML_P_L3_bd4_rg5_init0.1_s42_rf1,ntn,mushrooms,TNML_P,3,4,5,0.1,,42,False,True,False,,,-1,outputs/ntn/mushrooms/TNML_P_rg5_init0.1/L3_bd4_seed42,2026-04-24T08:10:38
ntn_mushrooms_TNML_P_L3_bd4_rg5_init0.1_s32874_rf1,ntn,mushrooms,TNML_P,3,4,5,0.1,,32874,False,True,False,,,-1,outputs/ntn/mushrooms/TNML_P_rg5_init0.1/L3_bd4_seed32874,2026-04-24T08:10:50
ntn_mushrooms_TNML_P_L3_bd4_rg5_init0.1_s10090_rf1,ntn,mushrooms,TNML_P,3,4,5,0.1,,10090,False,True,False,,,-1,outputs/ntn/mushrooms/TNML_P_rg5_init0.1/L3_bd4_seed10090,2026-04-24T08:10:43
ntn_mushrooms_CPDATypeI_L3_bd16_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDATypeI,3,16,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd16_seed47311,2026-04-27T17:08:21
ntn_mushrooms_CPDATypeI_L3_bd16_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDATypeI,3,16,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd16_seed47303,2026-04-27T17:08:25
ntn_mushrooms_CPDATypeI_L4_bd8_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDATypeI,4,8,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd8_seed42,2026-04-27T17:08:51
ntn_mushrooms_CPDATypeI_L4_bd16_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDATypeI,4,16,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd16_seed32874,2026-04-27T17:09:08
ntn_mushrooms_CPDATypeI_L4_bd32_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDATypeI,4,32,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd32_seed42,2026-04-27T17:09:17
ntn_mushrooms_CPDATypeI_L4_bd32_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDATypeI,4,32,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd32_seed47311,2026-04-27T17:09:23
ntn_mushrooms_CPDATypeI_L4_bd64_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDATypeI,4,64,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd64_seed47303,2026-04-27T17:09:36
ntn_mushrooms_CPDATypeI_L4_bd64_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDATypeI,4,64,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd64_seed47311,2026-04-27T17:09:34
ntn_mushrooms_CPDATypeI_L3_bd32_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDATypeI,3,32,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd32_seed10090,2026-04-27T17:08:29
ntn_mushrooms_CPDATypeI_L3_bd8_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDATypeI,3,8,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd8_seed47303,2026-04-27T17:08:13
ntn_mushrooms_CPDATypeI_L4_bd64_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDATypeI,4,64,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd64_seed42,2026-04-27T17:09:28
ntn_mushrooms_CPDATypeI_L4_bd16_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDATypeI,4,16,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd16_seed47311,2026-04-27T17:09:12
ntn_mushrooms_CPDATypeI_L3_bd8_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDATypeI,3,8,5,0.1,,10090,True,False,False,0.9909762100082035,0.9945480126626802,3,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd8_seed10090,2026-04-30T10:28:27
ntn_mushrooms_CPDATypeI_L4_bd64_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDATypeI,4,64,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd64_seed10090,2026-04-27T17:09:30
ntn_mushrooms_CPDATypeI_L4_bd64_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDATypeI,4,64,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd64_seed32874,2026-04-27T17:09:32
ntn_mushrooms_CPDATypeI_L4_bd8_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDATypeI,4,8,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd8_seed10090,2026-04-27T17:08:54
ntn_mushrooms_CPDATypeI_L3_bd32_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDATypeI,3,32,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd32_seed47311,2026-04-27T17:08:33
ntn_mushrooms_CPDATypeI_L3_bd8_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDATypeI,3,8,5,0.1,,32874,False,False,True,0.9909762100082035,0.9945480126626802,2,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd8_seed32874,2026-04-27T17:08:08
ntn_mushrooms_CPDATypeI_L4_bd8_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDATypeI,4,8,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd8_seed32874,2026-04-27T17:08:57
ntn_mushrooms_CPDATypeI_L4_bd16_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDATypeI,4,16,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd16_seed10090,2026-04-27T17:09:06
ntn_mushrooms_CPDATypeI_L4_bd32_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDATypeI,4,32,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd32_seed32874,2026-04-27T17:09:21
ntn_mushrooms_CPDATypeI_L4_bd32_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDATypeI,4,32,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd32_seed10090,2026-04-27T17:09:19
ntn_mushrooms_CPDATypeI_L3_bd64_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDATypeI,3,64,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd64_seed32874,2026-04-27T17:08:44
ntn_mushrooms_CPDATypeI_L4_bd16_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDATypeI,4,16,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd16_seed42,2026-04-27T17:09:03
ntn_mushrooms_CPDATypeI_L3_bd64_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDATypeI,3,64,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd64_seed47311,2026-04-27T17:08:46
ntn_mushrooms_CPDATypeI_L4_bd16_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDATypeI,4,16,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd16_seed47303,2026-04-27T17:09:14
ntn_mushrooms_CPDATypeI_L3_bd32_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDATypeI,3,32,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd32_seed32874,2026-04-27T17:08:31
ntn_mushrooms_CPDATypeI_L3_bd64_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDATypeI,3,64,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd64_seed47303,2026-04-27T17:08:48
ntn_mushrooms_CPDATypeI_L3_bd32_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDATypeI,3,32,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd32_seed42,2026-04-27T17:08:27
ntn_mushrooms_CPDATypeI_L3_bd16_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDATypeI,3,16,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd16_seed42,2026-04-27T17:08:15
ntn_mushrooms_CPDATypeI_L3_bd8_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDATypeI,3,8,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd8_seed47311,2026-04-27T17:08:10
ntn_mushrooms_CPDATypeI_L4_bd32_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDATypeI,4,32,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd32_seed47303,2026-04-27T17:09:26
ntn_mushrooms_CPDATypeI_L3_bd16_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDATypeI,3,16,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd16_seed32874,2026-04-27T17:08:19
ntn_mushrooms_CPDATypeI_L3_bd32_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDATypeI,3,32,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd32_seed47303,2026-04-27T17:08:36
ntn_mushrooms_CPDATypeI_L4_bd8_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDATypeI,4,8,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd8_seed47311,2026-04-27T17:08:59
ntn_mushrooms_CPDATypeI_L3_bd64_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDATypeI,3,64,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd64_seed10090,2026-04-27T17:08:42
ntn_mushrooms_CPDATypeI_L3_bd64_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDATypeI,3,64,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd64_seed42,2026-04-27T17:08:40
ntn_mushrooms_CPDATypeI_L3_bd8_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDATypeI,3,8,5,0.1,,42,True,False,False,0.9901558654634947,0.9945480126626802,3,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd8_seed42,2026-04-30T08:50:31
ntn_mushrooms_CPDATypeI_L4_bd8_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDATypeI,4,8,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L4_bd8_seed47303,2026-04-27T17:09:01
ntn_mushrooms_CPDATypeI_L3_bd16_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDATypeI,3,16,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/CPDATypeI_rg5_init0.1/L3_bd16_seed10090,2026-04-27T17:08:17
ntn_mushrooms_MPO2TypeI_L3_bd4_rg5_init0.1_s42_rf1,ntn,mushrooms,MPO2TypeI,3,4,5,0.1,,42,True,False,False,0.9909762100082035,0.9945480126626802,3,outputs/ntn/mushrooms/MPO2TypeI_rg5_init0.1/L3_bd4_seed42,2026-04-29T21:21:46
ntn_mushrooms_MPO2TypeI_L3_bd4_rg5_init0.1_s47311_rf1,ntn,mushrooms,MPO2TypeI,3,4,5,0.1,,47311,True,False,False,0.9909762100082035,0.9945480126626802,3,outputs/ntn/mushrooms/MPO2TypeI_rg5_init0.1/L3_bd4_seed47311,2026-04-30T10:28:40
ntn_mushrooms_MPO2TypeI_L3_bd4_rg5_init0.1_s47303_rf1,ntn,mushrooms,MPO2TypeI,3,4,5,0.1,,47303,True,False,False,0.9909762100082035,0.9945480126626802,3,outputs/ntn/mushrooms/MPO2TypeI_rg5_init0.1/L3_bd4_seed47303,2026-04-30T10:28:56
ntn_mushrooms_MPO2TypeI_L3_bd4_rg5_init0.1_s32874_rf1,ntn,mushrooms,MPO2TypeI,3,4,5,0.1,,32874,True,False,False,0.9909762100082035,0.9941962715441435,2,outputs/ntn/mushrooms/MPO2TypeI_rg5_init0.1/L3_bd4_seed32874,2026-04-30T08:50:44
ntn_mushrooms_MPO2TypeI_L3_bd4_rg5_init0.1_s10090_rf1,ntn,mushrooms,MPO2TypeI,3,4,5,0.1,,10090,True,False,False,0.9901558654634947,0.9945480126626802,4,outputs/ntn/mushrooms/MPO2TypeI_rg5_init0.1/L3_bd4_seed10090,2026-04-30T08:27:59
ntn_mushrooms_MPO2_L3_bd4_rg5_init0.1_s42_rf1,ntn,mushrooms,MPO2,3,4,5,0.1,,42,True,False,False,0.5988515176374077,0.6027084066127331,2,outputs/ntn/mushrooms/MPO2_rg5_init0.1/L3_bd4_seed42,2026-04-30T08:50:34
ntn_mushrooms_MPO2_L3_bd4_rg5_init0.1_s47311_rf1,ntn,mushrooms,MPO2,3,4,5,0.1,,47311,True,False,False,0.6808859721082855,0.6763981709461836,0,outputs/ntn/mushrooms/MPO2_rg5_init0.1/L3_bd4_seed47311,2026-04-30T10:28:42
ntn_mushrooms_MPO2_L3_bd4_rg5_init0.1_s47303_rf1,ntn,mushrooms,MPO2,3,4,5,0.1,,47303,True,False,False,0.6808859721082855,0.6871262750615547,2,outputs/ntn/mushrooms/MPO2_rg5_init0.1/L3_bd4_seed47303,2026-04-30T10:28:55
ntn_mushrooms_MPO2_L3_bd4_rg5_init0.1_s32874_rf1,ntn,mushrooms,MPO2,3,4,5,0.1,,32874,True,False,False,0.5217391304347826,0.5189940204009849,3,outputs/ntn/mushrooms/MPO2_rg5_init0.1/L3_bd4_seed32874,2026-04-30T10:28:31
ntn_mushrooms_MPO2_L3_bd4_rg5_init0.1_s10090_rf1,ntn,mushrooms,MPO2,3,4,5,0.1,,10090,True,False,False,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/MPO2_rg5_init0.1/L3_bd4_seed10090,2026-04-30T08:50:46
ntn_mushrooms_TNML_F_L3_bd12_rg5_init0.1_s47311_rf1,ntn,mushrooms,TNML_F,3,12,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd12_seed47311,2026-04-24T09:35:33
ntn_mushrooms_TNML_F_L4_bd8_rg5_init0.1_s42_rf1,ntn,mushrooms,TNML_F,4,8,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd8_seed42,2026-04-24T10:54:06
ntn_mushrooms_TNML_F_L3_bd4_rg5_init0.1_s42_rf1,ntn,mushrooms,TNML_F,3,4,5,0.1,,42,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd4_seed42,2026-04-24T08:14:02
ntn_mushrooms_TNML_F_L4_bd4_rg5_init0.1_s10090_rf1,ntn,mushrooms,TNML_F,4,4,5,0.1,,10090,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd4_seed10090,2026-04-24T09:56:23
ntn_mushrooms_TNML_F_L3_bd4_rg5_init0.1_s47311_rf1,ntn,mushrooms,TNML_F,3,4,5,0.1,,47311,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd4_seed47311,2026-04-24T09:00:56
ntn_mushrooms_TNML_F_L4_bd12_rg5_init0.1_s47303_rf1,ntn,mushrooms,TNML_F,4,12,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd12_seed47303,2026-04-24T11:02:50
ntn_mushrooms_TNML_F_L3_bd12_rg5_init0.1_s32874_rf1,ntn,mushrooms,TNML_F,3,12,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd12_seed32874,2026-04-24T09:34:58
ntn_mushrooms_TNML_F_L3_bd8_rg5_init0.1_s47303_rf1,ntn,mushrooms,TNML_F,3,8,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd8_seed47303,2026-04-24T09:32:51
ntn_mushrooms_TNML_F_L3_bd8_rg5_init0.1_s10090_rf1,ntn,mushrooms,TNML_F,3,8,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd8_seed10090,2026-04-24T09:29:46
ntn_mushrooms_TNML_F_L4_bd12_rg5_init0.1_s47311_rf1,ntn,mushrooms,TNML_F,4,12,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd12_seed47311,2026-04-24T11:02:02
ntn_mushrooms_TNML_F_L3_bd12_rg5_init0.1_s42_rf1,ntn,mushrooms,TNML_F,3,12,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd12_seed42,2026-04-24T09:33:38
ntn_mushrooms_TNML_F_L4_bd4_rg5_init0.1_s42_rf1,ntn,mushrooms,TNML_F,4,4,5,0.1,,42,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd4_seed42,2026-04-24T09:41:05
ntn_mushrooms_TNML_F_L4_bd8_rg5_init0.1_s10090_rf1,ntn,mushrooms,TNML_F,4,8,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd8_seed10090,2026-04-24T10:55:18
ntn_mushrooms_TNML_F_L3_bd4_rg5_init0.1_s47303_rf1,ntn,mushrooms,TNML_F,3,4,5,0.1,,47303,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd4_seed47303,2026-04-24T09:16:54
ntn_mushrooms_TNML_F_L3_bd8_rg5_init0.1_s32874_rf1,ntn,mushrooms,TNML_F,3,8,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd8_seed32874,2026-04-24T09:30:48
ntn_mushrooms_TNML_F_L4_bd8_rg5_init0.1_s32874_rf1,ntn,mushrooms,TNML_F,4,8,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd8_seed32874,2026-04-24T10:56:28
ntn_mushrooms_TNML_F_L3_bd4_rg5_init0.1_s32874_rf1,ntn,mushrooms,TNML_F,3,4,5,0.1,,32874,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd4_seed32874,2026-04-24T08:44:55
ntn_mushrooms_TNML_F_L3_bd8_rg5_init0.1_s47311_rf1,ntn,mushrooms,TNML_F,3,8,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd8_seed47311,2026-04-24T09:31:50
ntn_mushrooms_TNML_F_L3_bd4_rg5_init0.1_s10090_rf1,ntn,mushrooms,TNML_F,3,4,5,0.1,,10090,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd4_seed10090,2026-04-24T08:29:51
ntn_mushrooms_TNML_F_L4_bd8_rg5_init0.1_s47311_rf1,ntn,mushrooms,TNML_F,4,8,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd8_seed47311,2026-04-24T10:57:38
ntn_mushrooms_TNML_F_L4_bd12_rg5_init0.1_s10090_rf1,ntn,mushrooms,TNML_F,4,12,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd12_seed10090,2026-04-24T11:00:26
ntn_mushrooms_TNML_F_L4_bd4_rg5_init0.1_s47311_rf1,ntn,mushrooms,TNML_F,4,4,5,0.1,,47311,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd4_seed47311,2026-04-24T10:27:09
ntn_mushrooms_TNML_F_L3_bd12_rg5_init0.1_s47303_rf1,ntn,mushrooms,TNML_F,3,12,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd12_seed47303,2026-04-24T09:36:08
ntn_mushrooms_TNML_F_L4_bd12_rg5_init0.1_s32874_rf1,ntn,mushrooms,TNML_F,4,12,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd12_seed32874,2026-04-24T11:01:14
ntn_mushrooms_TNML_F_L4_bd4_rg5_init0.1_s47303_rf1,ntn,mushrooms,TNML_F,4,4,5,0.1,,47303,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd4_seed47303,2026-04-24T10:43:02
ntn_mushrooms_TNML_F_L3_bd12_rg5_init0.1_s10090_rf1,ntn,mushrooms,TNML_F,3,12,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd12_seed10090,2026-04-24T09:34:20
ntn_mushrooms_TNML_F_L3_bd8_rg5_init0.1_s42_rf1,ntn,mushrooms,TNML_F,3,8,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L3_bd8_seed42,2026-04-24T09:28:41
ntn_mushrooms_TNML_F_L4_bd8_rg5_init0.1_s47303_rf1,ntn,mushrooms,TNML_F,4,8,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd8_seed47303,2026-04-24T10:58:48
ntn_mushrooms_TNML_F_L4_bd12_rg5_init0.1_s42_rf1,ntn,mushrooms,TNML_F,4,12,5,0.1,,42,False,False,True,,,-1,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd12_seed42,2026-04-24T10:59:37
ntn_mushrooms_TNML_F_L4_bd4_rg5_init0.1_s32874_rf1,ntn,mushrooms,TNML_F,4,4,5,0.1,,32874,False,False,True,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/TNML_F_rg5_init0.1/L4_bd4_seed32874,2026-04-24T10:11:44
ntn_mushrooms_CPDA_L3_bd8_rg5_init0.1_s47303_rf1,ntn,mushrooms,CPDA,3,8,5,0.1,,47303,True,False,False,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/CPDA_rg5_init0.1/L3_bd8_seed47303,2026-04-30T08:50:32
ntn_mushrooms_CPDA_L3_bd8_rg5_init0.1_s10090_rf1,ntn,mushrooms,CPDA,3,8,5,0.1,,10090,True,False,False,0.6538146021328958,0.676574041505452,0,outputs/ntn/mushrooms/CPDA_rg5_init0.1/L3_bd8_seed10090,2026-04-29T21:21:23
ntn_mushrooms_CPDA_L3_bd8_rg5_init0.1_s32874_rf1,ntn,mushrooms,CPDA,3,8,5,0.1,,32874,True,False,False,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/CPDA_rg5_init0.1/L3_bd8_seed32874,2026-04-29T21:21:33
ntn_mushrooms_CPDA_L3_bd16_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDA,3,16,5,0.1,,42,False,True,False,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/CPDA_rg5_init0.1/L3_bd16_seed42,2026-04-27T17:08:00
ntn_mushrooms_CPDA_L3_bd8_rg5_init0.1_s47311_rf1,ntn,mushrooms,CPDA,3,8,5,0.1,,47311,True,False,False,0.5217391304347826,0.5189940204009849,2,outputs/ntn/mushrooms/CPDA_rg5_init0.1/L3_bd8_seed47311,2026-04-30T08:50:23
ntn_mushrooms_CPDA_L3_bd8_rg5_init0.1_s42_rf1,ntn,mushrooms,CPDA,3,8,5,0.1,,42,True,False,False,0.5217391304347826,0.5189940204009849,0,outputs/ntn/mushrooms/CPDA_rg5_init0.1/L3_bd8_seed42,2026-04-29T21:21:15
ntn_winequalityc_MMPO2_L3_bd12_rg5_init0.1_s47311_rf1,ntn,winequalityc,MMPO2,3,12,5,0.1,,47311,False,False,True,,,-1,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L3_bd12_seed47311,2026-04-18T18:58:56
ntn_winequalityc_MMPO2_L4_bd8_rg5_init0.1_s42_rf1,ntn,winequalityc,MMPO2,4,8,5,0.1,,42,False,False,True,,,-1,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L4_bd8_seed42,2026-04-18T18:59:23
ntn_winequalityc_MMPO2_L3_bd4_rg5_init0.1_s42_rf1,ntn,winequalityc,MMPO2,3,4,5,0.1,,42,True,False,False,0.442051282051282,0.4270947877721575,2,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L3_bd4_seed42,2026-04-30T08:53:07
ntn_winequalityc_MMPO2_L4_bd4_rg5_init0.1_s10090_rf1,ntn,winequalityc,MMPO2,4,4,5,0.1,,10090,False,False,True,,,-1,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L4_bd4_seed10090,2026-04-18T18:59:08
ntn_winequalityc_MMPO2_L3_bd4_rg5_init0.1_s47311_rf1,ntn,winequalityc,MMPO2,3,4,5,0.1,,47311,True,False,False,0.3035897435897436,0.30965471739608535,0,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L3_bd4_seed47311,2026-04-30T08:53:39
ntn_winequalityc_MMPO2_L4_bd12_rg5_init0.1_s47303_rf1,ntn,winequalityc,MMPO2,4,12,5,0.1,,47303,False,False,True,,,-1,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L4_bd12_seed47303,2026-04-18T18:59:58
ntn_winequalityc_MMPO2_L3_bd12_rg5_init0.1_s32874_rf1,ntn,winequalityc,MMPO2,3,12,5,0.1,,32874,False,False,True,,,-1,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L3_bd12_seed32874,2026-04-18T18:58:53
ntn_winequalityc_MMPO2_L3_bd8_rg5_init0.1_s47303_rf1,ntn,winequalityc,MMPO2,3,8,5,0.1,,47303,False,True,False,0.4307692307692308,0.41719815262810644,1,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L3_bd8_seed47303,2026-04-18T18:58:39
ntn_winequalityc_MMPO2_L3_bd8_rg5_init0.1_s10090_rf1,ntn,winequalityc,MMPO2,3,8,5,0.1,,10090,False,True,False,0.18256410256410258,0.18803606773696943,0,outputs/ntn/winequalityc/MMPO2_rg5_init0.1/L3_bd8_seed10090,2026-04-18T18:58:24
